epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episodes,test/info_reward_ctrl_max,test/info_reward_ctrl_mean,test/info_reward_ctrl_min,test/info_reward_run_max,test/info_reward_run_mean,test/info_reward_run_min,test/reward_per_eps,test/steps,train/episodes,train/info_reward_ctrl_max,train/info_reward_ctrl_mean,train/info_reward_ctrl_min,train/info_reward_run_max,train/info_reward_run_mean,train/info_reward_run_min,train/reward_per_eps,train/steps
116,nan,nan,0.29449463,3.7584486,1170,-0.10482150844892926,-0.4735662064653375,-0.5999817852369453,10.748777461004693,7.271903077304084,-0.8208496106591434,6798.336870838747,1170000,122,-0.4548135791665997,-0.4548135791665997,-0.4548135791665997,7.505241302916093,7.505241302916093,7.505241302916093,nan,122000
117,nan,nan,0.29557577,3.7598448,1180,-0.13155350265627272,-0.47614365562972144,-0.5999970793867011,10.45885760829293,6.963285374234193,-0.8944577901126197,6487.141718604473,1180000,123,-0.44581634999967956,-0.44581634999967956,-0.44581634999967956,7.4720955664248985,7.4720955664248985,7.4720955664248985,nan,123000
118,nan,nan,0.29650265,3.7616827,1190,-0.055089394163854125,-0.46279967606880645,-0.5999629528284842,10.414058989619264,6.9497305749052485,-0.8255288743534319,6486.930898836443,1190000,124,-0.4399587149828315,-0.4399587149828315,-0.4399587149828315,6.514545824347169,6.514545824347169,6.514545824347169,nan,124000
119,nan,nan,0.29760692,3.763646,1200,-0.056015589709834605,-0.4524904862170569,-0.5999865891025745,10.436924299712018,6.750100877487435,-0.6902891158839886,6297.610391270378,1200000,125,-0.43298415168093773,-0.43298415168093773,-0.43298415168093773,7.122914473491763,7.122914473491763,7.122914473491763,nan,125000
120,nan,nan,0.2983956,3.7643456,1210,-0.11545878093253077,-0.45681114183778043,-0.5999981761052527,11.112472650725067,7.397503769437137,-0.8152890433385143,6940.692627599356,1210000,126,-0.4332663716622172,-0.4332663716622172,-0.4332663716622172,6.619101250330198,6.619101250330198,6.619101250330198,nan,126000
121,nan,nan,0.29931444,3.7647822,1220,-0.11323157403068779,-0.46485688671326225,-0.6000000000000001,10.781297421181506,6.876229945964525,-0.8540966070241953,6411.373059251263,1220000,127,-0.43447182405281304,-0.43447182405281304,-0.43447182405281304,7.3459940920341555,7.3459940920341555,7.3459940920341555,nan,127000
122,nan,nan,0.29963067,3.7623591,1230,-0.09892928033799087,-0.4583895648767325,-0.6000000000000001,10.634916430285557,7.035595795932613,-0.5278810011744978,6577.206231055879,1230000,128,-0.5528073411911265,-0.5528073411911265,-0.5528073411911265,0.00015800966959128953,0.00015800966959128953,0.00015800966959128953,nan,128000
123,nan,nan,0.30043402,3.7636144,1240,-0.06626537589556872,-0.45218671768160823,-0.5999840381820566,10.807845103031184,7.099694541949028,-0.6152745862537073,6647.507824267419,1240000,129,-0.44411406656270913,-0.44411406656270913,-0.44411406656270913,7.036819282385651,7.036819282385651,7.036819282385651,nan,129000
124,nan,nan,0.30043024,3.7613175,1250,-0.1057008588500264,-0.4671379633311417,-0.6000000000000001,10.646452517472653,6.676482103648338,-0.7634597357835199,6209.344140317197,1250000,130,-0.5563843743547036,-0.5563843743547036,-0.5563843743547036,0.00025621828896949715,0.00025621828896949715,0.00025621828896949715,nan,130000
125,nan,nan,0.30113626,3.761075,1260,-0.12868244962208578,-0.44814220917440606,-0.5998910562487645,10.39760996855776,6.834932259832918,-0.5153576757471867,6386.790050658511,1260000,131,-0.43554414509718353,-0.43554414509718353,-0.43554414509718353,6.604098550517712,6.604098550517712,6.604098550517712,nan,131000
126,nan,nan,0.30183902,3.761027,1270,-0.0774061349441838,-0.4351311964960234,-0.5999116943636483,9.735407400326608,6.786722330038932,-0.5535802578769422,6351.591133542907,1270000,132,-0.42829079386977487,-0.42829079386977487,-0.42829079386977487,6.940947018079429,6.940947018079429,6.940947018079429,nan,132000
127,nan,nan,0.30269724,3.761864,1280,-0.06559000686581813,-0.46088689244931913,-0.6000000000000001,11.095579057792122,7.444784596191408,-0.9992952106459008,6983.897703742087,1280000,133,-0.43164445114653593,-0.43164445114653593,-0.43164445114653593,6.686091452407968,6.686091452407968,6.686091452407968,nan,133000
128,nan,nan,0.3035559,3.7619483,1290,-0.11120253184601943,-0.47283573520369593,-0.5999998450279836,10.054776018801306,6.348039156046088,-0.8870231212159537,5875.203420842392,1290000,134,-0.43776177297442925,-0.43776177297442925,-0.43776177297442925,6.96944302139297,6.96944302139297,6.96944302139297,nan,134000
129,nan,nan,0.30437502,3.7620077,1300,-0.08087548256330357,-0.4520758497636738,-0.5999998092652277,11.520300013539213,7.783504931486312,-0.6416001201773452,7331.429081722638,1300000,135,-0.4297543119553232,-0.4297543119553232,-0.4297543119553232,7.4021319281286315,7.4021319281286315,7.4021319281286315,nan,135000
130,nan,nan,0.30525702,3.7623036,1310,-0.11305845681539944,-0.47199157818936327,-0.5999974966104794,10.568484071235389,7.524268029324183,-0.6607884806001069,7052.276451134821,1310000,136,-0.4437495579915806,-0.4437495579915806,-0.4437495579915806,7.184443976859561,7.184443976859561,7.184443976859561,nan,136000
131,nan,nan,0.30620933,3.7628338,1320,-0.03359539719958396,-0.4401205787588241,-0.6000000000000001,10.405982877629185,7.074423061611418,-0.9168821443302022,6634.302482852593,1320000,137,-0.43506898948285455,-0.43506898948285455,-0.43506898948285455,7.49830703660576,7.49830703660576,7.49830703660576,nan,137000
132,nan,nan,0.30709338,3.7632587,1330,-0.07447080256224123,-0.4727837626873614,-0.6000000000000001,11.289833664985736,7.170208407235522,-0.6230514153502725,6697.42464454816,1330000,138,-0.43749106181996156,-0.43749106181996156,-0.43749106181996156,7.348925571531145,7.348925571531145,7.348925571531145,nan,138000
133,nan,nan,0.30802274,3.7644384,1340,-0.08441273278642243,-0.4616258687128158,-0.5999994039542805,11.35325084047679,7.83902104842767,-0.6122654276081865,7377.395179714853,1340000,139,-0.4377189515036839,-0.4377189515036839,-0.4377189515036839,7.3544958765257755,7.3544958765257755,7.3544958765257755,nan,139000
134,nan,nan,0.3088645,3.7641258,1350,-0.08001469806305132,-0.4536491998821255,-0.5999566826965029,10.886352407073048,7.09896757818056,-0.49634480572989165,6645.318378298436,1350000,140,-0.42707953277655253,-0.42707953277655253,-0.42707953277655253,6.971673280209315,6.971673280209315,6.971673280209315,nan,140000
135,nan,nan,0.30967027,3.7636962,1360,-0.06945893815955395,-0.44755041601538376,-0.5999924660352328,10.655735544185063,7.252347684696934,-0.5354875329601135,6804.79726868155,1360000,141,-0.416645307968695,-0.416645307968695,-0.416645307968695,7.295564367244836,7.295564367244836,7.295564367244836,nan,141000
136,nan,nan,0.3105808,3.764471,1370,-0.04398204374582726,-0.4527390072651479,-0.5999689364241263,10.98211347287247,7.386895353137146,-0.5535882860552371,6934.156345871999,1370000,142,-0.42838331364748927,-0.42838331364748927,-0.42838331364748927,7.5114246230802335,7.5114246230802335,7.5114246230802335,nan,142000
137,nan,nan,0.31138784,3.76524,1380,-0.0167639926732038,-0.43497426385087673,-0.5999994277958258,9.484370551301708,6.394075123148468,-0.778771601637753,5959.10085929759,1380000,143,-0.4168076747448346,-0.4168076747448346,-0.4168076747448346,7.162386569162809,7.162386569162809,7.162386569162809,nan,143000
138,nan,nan,0.31194714,3.7643056,1390,-0.1280827674689592,-0.43923688348963835,-0.5999535949834244,10.125823888616878,7.121296763879281,-0.8747084434320312,6682.059880389641,1390000,144,-0.4118464686021029,-0.4118464686021029,-0.4118464686021029,7.126490111489915,7.126490111489915,7.126490111489915,nan,144000
139,nan,nan,0.31266695,3.7640164,1400,-0.06985370185381681,-0.460233346621281,-0.5999947309933397,10.63657129031796,7.028003992782634,-0.6409483530244167,6567.770646161352,1400000,145,-0.43164956984601816,-0.43164956984601816,-0.43164956984601816,6.866391592785879,6.866391592785879,6.866391592785879,nan,145000
140,nan,nan,0.3133224,3.7637181,1410,-0.0752645923618322,-0.4417333923048387,-0.5999621046424768,10.472309553884429,7.12163171479536,-0.7954287707466675,6679.898322490521,1410000,146,-0.41763133815142617,-0.41763133815142617,-0.41763133815142617,7.0972005729304195,7.0972005729304195,7.0972005729304195,nan,146000
141,nan,nan,0.3139007,3.7632053,1420,-0.06244182202837583,-0.4551239699491475,-0.6000000000000001,10.60929819608873,7.037913080985343,-0.5959933531635576,6582.789111036196,1420000,147,-0.4238328253494687,-0.4238328253494687,-0.4238328253494687,7.275595531906818,7.275595531906818,7.275595531906818,nan,147000
142,nan,nan,0.31460962,3.763556,1430,-0.058519992386736955,-0.47142064031592557,-0.6000000000000001,10.676677802808854,7.149037701086627,-0.6490240102567113,6677.617060770703,1430000,148,-0.4291674933400672,-0.4291674933400672,-0.4291674933400672,7.63546467073196,7.63546467073196,7.63546467073196,nan,148000
143,nan,nan,0.3153387,3.7634075,1440,-0.07498290806231162,-0.45180994242672934,-0.5999952555265523,10.732212128667697,7.137610246653456,-0.5576622353018297,6685.8003042267255,1440000,149,-0.4280263022014004,-0.4280263022014004,-0.4280263022014004,7.378523063825799,7.378523063825799,7.378523063825799,nan,149000
144,nan,nan,0.315924,3.7633152,1450,-0.03441077238712497,-0.45742247212968223,-0.5999806884273958,11.174382635520033,7.704940316625398,-0.6873444284276132,7247.5178444957155,1450000,150,-0.4406618255313662,-0.4406618255313662,-0.4406618255313662,7.608358528603177,7.608358528603177,7.608358528603177,nan,150000
145,nan,nan,0.31652555,3.7629435,1460,-0.02704078610500518,-0.4364831011838034,-0.5999729052980488,10.526933165641594,7.1398004182418005,-0.5446584763511554,6703.317317057998,1460000,151,-0.4165266520855055,-0.4165266520855055,-0.4165266520855055,7.136293321987605,7.136293321987605,7.136293321987605,nan,151000
146,nan,nan,0.31711316,3.762514,1470,-0.06870008320877075,-0.46894136032604994,-0.5999999403953641,10.442757899537582,7.295130349745082,-0.6355284505387768,6826.188989419032,1470000,152,-0.42670823272899716,-0.42670823272899716,-0.42670823272899716,7.217238659714009,7.217238659714009,7.217238659714009,nan,152000
147,nan,nan,0.3179805,3.763039,1480,-0.09073567891348022,-0.4580484677624917,-0.5999980330517314,10.224110910587854,7.018650835277015,-0.6372194146518904,6560.602367514523,1480000,153,-0.43166250434051334,-0.43166250434051334,-0.43166250434051334,8.195132377849351,8.195132377849351,8.195132377849351,nan,153000
148,nan,nan,0.31884938,3.7635148,1490,-0.08675596846605975,-0.46087297767011004,-0.5999954343196624,11.046406476791617,7.5548799935909905,-0.5516785105924608,7094.00701592088,1490000,154,-0.43987956699191516,-0.43987956699191516,-0.43987956699191516,7.5278114086788355,7.5278114086788355,7.5278114086788355,nan,154000
149,nan,nan,0.319675,3.7643685,1500,-0.05805183694681037,-0.46413434763636763,-0.5999999165535076,10.71231617129797,7.240864799025611,-0.7916535852250104,6776.730451389243,1500000,155,-0.4347563103411001,-0.4347563103411001,-0.4347563103411001,7.737969150063254,7.737969150063254,7.737969150063254,nan,155000
150,nan,nan,0.32052085,3.7648509,1510,-0.08078290814818372,-0.45976639819036336,-0.6000000000000001,11.399048750823795,7.525712071850015,-0.6297752964844985,7065.945673659652,1510000,156,-0.4323215248154973,-0.4323215248154973,-0.4323215248154973,7.810910225808357,7.810910225808357,7.810910225808357,nan,156000
151,nan,nan,0.32147756,3.7661846,1520,-0.07600251059742164,-0.47385461741390944,-0.6000000000000001,11.992772545838761,7.82224588007447,-0.6675464460157977,7348.391262660562,1520000,157,-0.43455646062814907,-0.43455646062814907,-0.43455646062814907,8.672358646915097,8.672358646915097,8.672358646915097,nan,157000
152,nan,nan,0.32254437,3.767846,1530,-0.11119163517458736,-0.46849503050603364,-0.5999922753165671,10.438209810109242,7.464926127972145,-0.8783223533319767,6996.431097466111,1530000,158,-0.4456331766331747,-0.4456331766331747,-0.4456331766331747,8.102978977814905,8.102978977814905,8.102978977814905,nan,158000
153,nan,nan,0.32342187,3.768994,1540,-0.0744859560940303,-0.46069494131246586,-0.6000000000000001,11.38851709964058,7.699773368325815,-0.8212723258396843,7239.078427013347,1540000,159,-0.43275686047466083,-0.43275686047466083,-0.43275686047466083,8.524389076713899,8.524389076713899,8.524389076713899,nan,159000
154,nan,nan,0.3243491,3.7699118,1550,-0.07618118268454976,-0.4535495740046159,-0.5999962091606016,12.04407943066144,8.367553141494408,-0.7789477224134644,7914.003567489793,1550000,160,-0.43263397606213366,-0.43263397606213366,-0.43263397606213366,7.507143889069107,7.507143889069107,7.507143889069107,nan,160000
155,nan,nan,0.32527003,3.771307,1560,-0.07370624140509216,-0.4774493289326792,-0.5999988079106572,10.826986607950175,7.057877789580135,-0.6667599849345298,6580.428460647456,1560000,161,-0.4369160491659806,-0.4369160491659806,-0.4369160491659806,7.486617558294026,7.486617558294026,7.486617558294026,nan,161000
156,nan,nan,0.32610798,3.7721195,1570,-0.0957835444671344,-0.49441446800933064,-0.6000000000000001,11.7530402470436,6.100816068117707,-0.6938844251616244,5606.401600108377,1570000,162,-0.44064210185113645,-0.44064210185113645,-0.44064210185113645,7.4967192032357195,7.4967192032357195,7.4967192032357195,nan,162000
157,nan,nan,0.327038,3.7728658,1580,-0.06551298091249291,-0.45689650688887584,-0.5999969363447238,10.805118696279123,7.572399436678152,-0.9211283022474313,7115.502929789278,1580000,163,-0.43316988135184026,-0.43316988135184026,-0.43316988135184026,7.917273123501357,7.917273123501357,7.917273123501357,nan,163000
158,nan,nan,0.32785502,3.7737594,1590,-0.04686756005143721,-0.4292801560592161,-0.5999980330550901,11.467151296205884,7.961984941119434,-0.7166200388377103,7532.704785060219,1590000,164,-0.4207129741836895,-0.4207129741836895,-0.4207129741836895,7.558637533591271,7.558637533591271,7.558637533591271,nan,164000
159,nan,nan,0.32866028,3.7741008,1600,-0.08783793147063007,-0.46627447851450626,-0.5999990582480809,11.525572450881327,7.773625138830728,-0.5164552560639565,7307.350660316221,1600000,165,-0.4198320858569925,-0.4198320858569925,-0.4198320858569925,8.109628574397622,8.109628574397622,8.109628574397622,nan,165000
160,nan,nan,0.32953513,3.7743363,1610,-0.0476812380611466,-0.46260735946968445,-0.5999992966664284,11.794593849645452,7.909395118957433,-0.6179080327552596,7446.787759487748,1610000,166,-0.4430136582941199,-0.4430136582941199,-0.4430136582941199,7.472675507915013,7.472675507915013,7.472675507915013,nan,166000
161,nan,nan,0.33038813,3.774874,1620,-0.0678896881130372,-0.458580000167272,-0.5999722377400257,12.272131186652189,8.05581332620535,-0.7650564167755491,7597.233326038078,1620000,167,-0.4382712439941038,-0.4382712439941038,-0.4382712439941038,7.671394118657293,7.671394118657293,7.671394118657293,nan,167000
162,nan,nan,0.3313152,3.775381,1630,-0.027120266615243596,-0.47355221510267065,-0.5998327256577689,11.094631020215502,7.657567371653262,-0.5881208392849674,7184.01515655059,1630000,168,-0.4372231528970675,-0.4372231528970675,-0.4372231528970675,8.253499490556738,8.253499490556738,8.253499490556738,nan,168000
163,nan,nan,0.33205092,3.7754796,1640,-0.07563830319361563,-0.44063649038791863,-0.5999958038553451,10.842752216534564,7.310760870682275,-0.8328758403720458,6870.124380294355,1640000,169,-0.4284439336474306,-0.4284439336474306,-0.4284439336474306,7.562566736948763,7.562566736948763,7.562566736948763,nan,169000
164,nan,nan,0.33272976,3.776264,1650,-0.10413023170006744,-0.47855996488235203,-0.599776935242111,10.94793704974137,6.747278985197824,-0.7020374396576526,6268.719020315473,1650000,170,-0.44114215609006485,-0.44114215609006485,-0.44114215609006485,7.41150901398859,7.41150901398859,7.41150901398859,nan,170000
165,nan,nan,0.3335572,3.7766738,1660,-0.05969547951089607,-0.4466920987558961,-0.5999937177691098,12.306366061311564,8.045966819420656,-0.658397355948618,7599.274720664759,1660000,171,-0.4283782693573901,-0.4283782693573901,-0.4283782693573901,8.31741183136384,8.31741183136384,8.31741183136384,nan,171000
166,nan,nan,0.33433503,3.777174,1670,-0.05338335670818431,-0.4542777033417767,-0.5999708072143239,11.4778081365057,7.815897944278827,-0.7262442860667974,7361.620240937051,1670000,172,-0.4340359346893602,-0.4340359346893602,-0.4340359346893602,8.249913027639389,8.249913027639389,8.249913027639389,nan,172000
167,nan,nan,0.33507422,3.7777584,1680,-0.17156685031145616,-0.4649059840316956,-0.5999515332330205,12.058422406870477,8.550951955794956,-0.662572605735523,8086.04597176326,1680000,173,-0.4253253811694611,-0.4253253811694611,-0.4253253811694611,7.763000357202327,7.763000357202327,7.763000357202327,nan,173000
168,nan,nan,0.33582214,3.7786174,1690,-0.09351314692376059,-0.4581796666845378,-0.599903356664381,11.97866261699005,8.151370450391354,-0.7101233728338929,7693.190783706816,1690000,174,-0.4320511628243286,-0.4320511628243286,-0.4320511628243286,7.943510982711196,7.943510982711196,7.943510982711196,nan,174000
169,nan,nan,0.33657858,3.7795486,1700,-0.05807520168750522,-0.4550744675752421,-0.5998964923206679,11.224860859783803,7.898671817245109,-0.9205648810179697,7443.597349669866,1700000,175,-0.4178597112735371,-0.4178597112735371,-0.4178597112735371,8.17471642399305,8.17471642399305,8.17471642399305,nan,175000
170,nan,nan,0.33739325,3.7801769,1710,-0.09710890233614666,-0.46413433982003055,-0.6000000000000001,11.543463856718859,7.325586886822584,-1.113576597040833,6861.452547002553,1710000,176,-0.4483341690376921,-0.4483341690376921,-0.4483341690376921,7.875272772257199,7.875272772257199,7.875272772257199,nan,176000
171,nan,nan,0.338017,3.7805974,1720,-0.056798169873633245,-0.4574847833765705,-0.5999989390388795,11.889266256650899,7.8279720923187055,-0.6471146897472618,7370.4873089421335,1720000,177,-0.43585948581967765,-0.43585948581967765,-0.43585948581967765,7.7163166278945,7.7163166278945,7.7163166278945,nan,177000
172,nan,nan,0.3386986,3.7806091,1730,-0.08092895021367129,-0.46107271868858907,-0.5998651836072003,12.38368240072532,8.144449172669509,-0.544686544441986,7683.37645398092,1730000,178,-0.43887567194709315,-0.43887567194709315,-0.43887567194709315,8.36548103443357,8.36548103443357,8.36548103443357,nan,178000
173,nan,nan,0.33936518,3.7806365,1740,-0.0650804004771417,-0.46532687143920465,-0.5999846817939603,11.882680924854867,8.285404381784062,-0.49183138553375527,7820.077510344857,1740000,179,-0.4304407413256636,-0.4304407413256636,-0.4304407413256636,7.754026384178193,7.754026384178193,7.754026384178193,nan,179000
174,nan,nan,0.34016126,3.781341,1750,-0.06784861291717,-0.4678799703826934,-0.5999854925921707,12.855591215445656,8.7801651368451,-0.570365168510561,8312.285166462409,1750000,180,-0.43119652792054164,-0.43119652792054164,-0.43119652792054164,8.324763576006815,8.324763576006815,8.324763576006815,nan,180000
